SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1940,Apple,AAPL,2012-06-13 23:59:59,82.64,81.4828,82.0743,81.7371,73380042.0,0.0
1939,Apple,AAPL,2012-06-14 23:59:59,81.9285,81.0371,81.6057,81.6471,86325986.0,0.0
1938,Apple,AAPL,2012-06-15 23:59:59,82.0885,81.3643,81.5714,82.0185,83596545.0,0.0
1937,Apple,AAPL,2012-06-18 23:59:59,83.9843,81.4814,81.5657,83.6828,109922713.0,0.0
1936,Apple,AAPL,2012-06-19 23:59:59,84.2857,83.3,83.3428,83.9157,90239127.0,0.0
1935,Apple,AAPL,2012-06-20 23:59:59,84.1785,82.9714,84.03,83.6773,89706357.0,0.0
1934,Apple,AAPL,2012-06-21 23:59:59,84.0314,82.4914,83.6343,82.5243,81511944.0,0.0
1933,Apple,AAPL,2012-06-22 23:59:59,83.17,82.2028,82.72,83.1571,70792001.0,0.0
1932,Apple,AAPL,2012-06-25 23:59:59,82.8285,81.4814,82.4714,81.5378,75963043.0,0.0
1931,Apple,AAPL,2012-06-26 23:59:59,82.07,81.0471,81.6185,81.7178,69124972.0,0.0
1930,Apple,AAPL,2012-06-27 23:59:59,82.3914,81.7028,82.1428,82.0714,50737114.0,0.0
1929,Apple,AAPL,2012-06-28 23:59:59,82.0,80.8014,81.6671,81.2928,70572061.0,0.0
1928,Apple,AAPL,2012-06-29 23:59:59,83.4285,82.0357,82.5714,83.4285,105131912.0,0.0
1927,Apple,AAPL,2012-07-02 23:59:59,84.7814,83.3714,83.5328,84.6457,99806940.0,0.0
1926,Apple,AAPL,2012-07-03 23:59:59,85.7143,84.8571,84.9828,85.63,60428183.0,0.0
1925,Apple,AAPL,2012-07-05 23:59:59,87.7628,85.6643,85.7943,87.1343,120978516.0,0.0
1924,Apple,AAPL,2012-07-06 23:59:59,86.92,85.94,86.7271,86.5543,104693151.0,0.0
1923,Apple,AAPL,2012-07-09 23:59:59,87.7,86.3014,86.4714,87.6985,94701768.0,0.0
1922,Apple,AAPL,2012-07-10 23:59:59,88.5528,86.4728,88.2814,86.8871,127763688.0,0.0
1921,Apple,AAPL,2012-07-11 23:59:59,86.8085,85.3171,86.5885,86.3471,117068665.0,0.0
1920,Apple,AAPL,2012-07-12 23:59:59,86.21,84.6685,85.7485,85.5571,106873442.0,0.0
1919,Apple,AAPL,2012-07-13 23:59:59,86.7414,85.7143,86.1357,86.4243,77827633.0,0.0
1918,Apple,AAPL,2012-07-16 23:59:59,87.3743,86.4314,86.4457,86.7014,75263813.0,0.0
1917,Apple,AAPL,2012-07-17 23:59:59,87.3571,86.1643,87.2557,86.7057,73378782.0,0.0
1916,Apple,AAPL,2012-07-18 23:59:59,86.9057,86.2228,86.6557,86.6085,62685509.0,0.0
1915,Apple,AAPL,2012-07-19 23:59:59,87.9071,86.5714,87.3257,87.76,108981913.0,0.0
1914,Apple,AAPL,2012-07-20 23:59:59,87.7771,86.2428,87.5757,86.3285,99227200.0,0.0
1913,Apple,AAPL,2012-07-23 23:59:59,86.5571,83.9585,84.9143,86.2614,121642186.0,0.0
1912,Apple,AAPL,2012-07-24 23:59:59,87.0971,85.5014,86.7685,85.8457,137351661.0,0.0
1911,Apple,AAPL,2012-07-25 23:59:59,82.9714,81.4285,82.0657,82.1385,219211506.0,0.0
1910,Apple,AAPL,2012-07-26 23:59:59,82.9143,81.48,82.8228,82.1257,101611050.0,0.0
1909,Apple,AAPL,2012-07-27 23:59:59,83.69,81.6557,82.1443,83.5943,100956620.0,0.0
1908,Apple,AAPL,2012-07-30 23:59:59,85.6343,83.9743,84.4171,85.0043,94626868.0,0.0
1907,Apple,AAPL,2012-07-31 23:59:59,87.3857,86.1028,86.1757,87.2514,115373055.0,0.0
1906,Apple,AAPL,2012-08-01 23:59:59,88.0571,86.1428,87.9864,86.6871,96002719.0,0.0
1905,Apple,AAPL,2012-08-02 23:59:59,87.2414,85.75,86.12,86.8271,83023385.0,0.0
1904,Apple,AAPL,2012-08-03 23:59:59,88.2828,87.3657,87.6614,87.9571,86083296.0,0.0
1903,Apple,AAPL,2012-08-06 23:59:59,89.2668,87.8943,88.1843,88.9357,75488233.0,0.0
1902,Apple,AAPL,2012-08-07 23:59:59,89.2857,88.2914,88.9671,88.702,72558872.0,0.0
1901,Apple,AAPL,2012-08-08 23:59:59,89.1257,88.1571,88.4843,88.5514,60970746.0,0.0
1900,Apple,AAPL,2012-08-09 23:59:59,88.8185,88.2571,88.2643,88.6757,55081834.0,0.0
1899,Apple,AAPL,2012-08-10 23:59:59,88.8228,88.3857,88.3871,88.8143,48726623.0,0.0
1898,Apple,AAPL,2012-08-13 23:59:59,90.0,89.0357,89.0557,90.0,69562052.0,0.0
1897,Apple,AAPL,2012-08-14 23:59:59,91.23,90.03,90.2671,90.2414,84939075.0,0.0
1896,Apple,AAPL,2012-08-15 23:59:59,90.5714,89.6785,90.1857,90.1185,64307325.0,0.0
1895,Apple,AAPL,2012-08-16 23:59:59,90.9657,90.0714,90.1728,90.9057,63601368.0,0.0
1894,Apple,AAPL,2012-08-17 23:59:59,92.5985,91.2585,91.4285,92.5871,110457373.0,0.0
1893,Apple,AAPL,2012-08-20 23:59:59,95.0214,92.8428,92.8585,95.0214,152992536.0,0.0
1892,Apple,AAPL,2012-08-21 23:59:59,96.4114,92.9043,95.8314,93.7231,202792581.0,0.0
1891,Apple,AAPL,2012-08-22 23:59:59,95.5714,92.5871,93.4885,95.5528,140900172.0,0.0
1890,Apple,AAPL,2012-08-23 23:59:59,95.7,94.45,95.1585,94.6614,104855271.0,0.0
1889,Apple,AAPL,2012-08-24 23:59:59,95.64,93.65,94.2157,94.746,107074132.0,0.0
1888,Apple,AAPL,2012-08-27 23:59:59,97.2671,96.22,97.1414,96.5257,106575802.0,0.0
1887,Apple,AAPL,2012-08-28 23:59:59,96.5857,95.8104,96.4253,96.4,66709096.0,0.0
1886,Apple,AAPL,2012-08-29 23:59:59,96.81,96.0857,96.4643,96.2094,50544551.0,0.0
1885,Apple,AAPL,2012-08-30 23:59:59,95.9363,94.6933,95.8057,94.8383,75514273.0,0.0
1884,Apple,AAPL,2012-08-31 23:59:59,95.5143,93.8928,95.3214,95.0343,84463495.0,0.0
1883,Apple,AAPL,2012-09-04 23:59:59,96.4485,94.9285,95.1085,96.4243,91805028.0,0.0
1882,Apple,AAPL,2012-09-05 23:59:59,96.6214,95.6571,96.51,95.7471,83949835.0,0.0
1881,Apple,AAPL,2012-09-06 23:59:59,96.8985,95.8285,96.1671,96.61,97738999.0,0.0
1880,Apple,AAPL,2012-09-07 23:59:59,97.4971,96.5385,96.8643,97.2057,82228185.0,0.0
1879,Apple,AAPL,2012-09-10 23:59:59,97.6128,94.5857,97.2071,94.6771,121551956.0,0.0
1878,Apple,AAPL,2012-09-11 23:59:59,95.7285,93.7857,95.0157,94.37,125760918.0,0.0
1877,Apple,AAPL,2012-09-12 23:59:59,95.7,93.7143,95.2643,95.6843,177589913.0,0.0
1876,Apple,AAPL,2012-09-13 23:59:59,97.9285,96.3957,96.7671,97.5685,149262095.0,0.0
1875,Apple,AAPL,2012-09-14 23:59:59,99.5685,98.27,98.565,98.7543,149877325.0,0.0
1874,Apple,AAPL,2012-09-17 23:59:59,99.9714,99.23,99.9071,99.9687,98918360.0,0.0
1873,Apple,AAPL,2012-09-18 23:59:59,100.3328,99.4885,99.9828,100.2728,93139368.0,0.0
1872,Apple,AAPL,2012-09-19 23:59:59,100.57,99.9385,100.0371,100.3,81575714.0,0.0
1871,Apple,AAPL,2012-09-20 23:59:59,100.0085,99.0885,99.88,99.8143,83949835.0,0.0
1870,Apple,AAPL,2012-09-21 23:59:59,100.7243,99.9088,100.3443,100.0135,142582763.0,0.0
1869,Apple,AAPL,2012-09-24 23:59:59,99.3028,97.5714,98.1228,98.6843,159435968.0,0.0
1868,Apple,AAPL,2012-09-25 23:59:59,98.9685,96.1428,98.3228,96.22,129376629.0,0.0
1867,Apple,AAPL,2012-09-26 23:59:59,96.0985,94.4571,95.5343,95.0257,144088393.0,0.0
1866,Apple,AAPL,2012-09-27 23:59:59,97.4528,94.3357,94.8985,97.3314,148037514.0,0.0
1865,Apple,AAPL,2012-09-28 23:59:59,97.3014,95.25,96.9643,95.3007,133569490.0,0.0
1864,Apple,AAPL,2012-10-01 23:59:59,96.6785,93.7857,95.88,94.1985,135694481.0,0.0
1863,Apple,AAPL,2012-10-02 23:59:59,95.1928,92.95,94.5443,94.4728,156293037.0,0.0
1862,Apple,AAPL,2012-10-03 23:59:59,95.98,94.6614,94.98,95.9214,105850532.0,0.0
1861,Apple,AAPL,2012-10-04 23:59:59,96.3214,95.0785,95.8928,95.2571,92516018.0,0.0
1860,Apple,AAPL,2012-10-05 23:59:59,95.1428,93.04,95.0285,93.2271,148189554.0,0.0
1859,Apple,AAPL,2012-10-08 23:59:59,92.5085,90.8728,92.4114,91.1671,159189568.0,0.0
1858,Apple,AAPL,2012-10-09 23:59:59,91.4985,89.0785,91.2357,90.8357,209390853.0,0.0
1857,Apple,AAPL,2012-10-10 23:59:59,92.14,91.0,91.3914,91.5585,127322338.0,0.0
1856,Apple,AAPL,2012-10-11 23:59:59,92.4571,89.7285,92.3571,89.7285,136341211.0,0.0
1855,Apple,AAPL,2012-10-12 23:59:59,90.7685,89.3285,89.9371,89.9591,114883754.0,0.0
1854,Apple,AAPL,2012-10-15 23:59:59,90.7328,89.1214,90.3357,90.68,107948432.0,0.0
1853,Apple,AAPL,2012-10-16 23:59:59,92.9,90.1428,90.7671,92.8275,137208791.0,0.0
1852,Apple,AAPL,2012-10-17 23:59:59,93.2557,92.0,92.6957,92.0876,97195099.0,0.0
1851,Apple,AAPL,2012-10-18 23:59:59,91.7228,90.0,91.37,90.3771,119025656.0,0.0
1850,Apple,AAPL,2012-10-19 23:59:59,90.2528,87.0885,90.15,87.12,185618286.0,0.0
1849,Apple,AAPL,2012-10-22 23:59:59,90.7685,87.2514,87.4885,90.5757,136374671.0,0.0
1848,Apple,AAPL,2012-10-23 23:59:59,90.5571,87.3857,90.1428,87.6222,176497913.0,0.0
1847,Apple,AAPL,2012-10-24 23:59:59,89.5071,87.2343,88.7771,88.1185,139246492.0,0.0
1846,Apple,AAPL,2012-10-25 23:59:59,88.8571,86.5071,88.5714,87.0768,159313328.0,0.0
1845,Apple,AAPL,2012-10-26 23:59:59,87.7143,84.4285,87.0614,86.2857,254608276.0,0.0
1844,Apple,AAPL,2012-10-31 23:59:59,85.9943,83.9571,84.9828,85.0457,127361118.0,0.0
1843,Apple,AAPL,2012-11-01 23:59:59,86.1428,84.8814,85.46,85.22,90287637.0,0.0
1842,Apple,AAPL,2012-11-02 23:59:59,85.2785,82.1071,85.1271,82.4,149722555.0,0.0
1841,Apple,AAPL,2012-11-05 23:59:59,83.9671,82.5143,83.3593,83.5173,132221850.0,0.0
1840,Apple,AAPL,2012-11-06 23:59:59,84.3914,82.87,84.3185,83.2642,93580438.0,0.0
1839,Apple,AAPL,2012-11-07 23:59:59,82.0771,79.3928,81.9764,79.7145,198152419.0,0.0
1838,Apple,AAPL,2012-11-08 23:59:59,80.3185,76.47,80.09,76.8214,263467059.0,0.0
1837,Apple,AAPL,2012-11-09 23:59:59,79.2685,76.2457,77.2028,78.1514,232298080.0,0.0
1836,Apple,AAPL,2012-11-12 23:59:59,79.2143,76.95,79.1643,77.5471,128801509.0,0.0
1835,Apple,AAPL,2012-11-13 23:59:59,78.64,76.6228,76.9871,77.5568,133201920.0,0.0
1834,Apple,AAPL,2012-11-14 23:59:59,78.2071,76.5971,77.9285,76.6971,119026076.0,0.0
1833,Apple,AAPL,2012-11-15 23:59:59,77.0714,74.66,76.79,75.0885,197157859.0,0.0
1832,Apple,AAPL,2012-11-16 23:59:59,75.7143,72.25,75.0285,75.3825,316194785.0,0.0
1831,Apple,AAPL,2012-11-19 23:59:59,81.0714,77.1257,77.2443,80.8185,205441312.0,0.0
1830,Apple,AAPL,2012-11-20 23:59:59,81.7071,79.2257,81.7014,80.1305,160537558.0,0.0
1829,Apple,AAPL,2012-11-21 23:59:59,81.0528,79.5143,80.6071,80.2428,93231278.0,0.0
1828,Apple,AAPL,2012-11-23 23:59:59,81.7143,80.3714,81.0243,81.6428,68206599.0,0.0
1827,Apple,AAPL,2012-11-26 23:59:59,84.2857,81.9585,82.2714,84.2185,157238387.0,0.0
1826,Apple,AAPL,2012-11-27 23:59:59,84.3457,82.8714,84.2214,83.54,133099650.0,0.0
1825,Apple,AAPL,2012-11-28 23:59:59,83.6857,81.7514,82.4671,83.2771,130112749.0,0.0
1824,Apple,AAPL,2012-11-29 23:59:59,84.8928,83.6071,84.3164,84.1943,128394879.0,0.0
1823,Apple,AAPL,2012-11-30 23:59:59,84.0571,83.24,83.8271,83.6114,97622309.0,0.0
1822,Apple,AAPL,2012-12-03 23:59:59,84.9414,83.6428,84.8071,83.7414,90911547.0,0.0
1821,Apple,AAPL,2012-12-04 23:59:59,83.1143,81.7328,83.1143,82.2636,138712182.0,0.0
1820,Apple,AAPL,2012-12-05 23:59:59,81.3214,76.9671,81.2728,76.9703,259803118.0,0.0
1819,Apple,AAPL,2012-12-06 23:59:59,79.0443,74.09,75.5628,78.1778,294065958.0,0.0
1818,Apple,AAPL,2012-12-07 23:59:59,79.3143,75.7143,79.0571,76.1785,196603459.0,0.0
1817,Apple,AAPL,2012-12-10 23:59:59,76.93,74.5114,75.0,75.6887,157477787.0,0.0
1816,Apple,AAPL,2012-12-11 23:59:59,78.5085,76.7671,77.11,77.3411,147820794.0,0.0
1815,Apple,AAPL,2012-12-12 23:59:59,78.2857,76.61,78.2528,77.0,121630216.0,0.0
1814,Apple,AAPL,2012-12-13 23:59:59,76.8057,75.1143,75.8785,75.67,155971877.0,0.0
1813,Apple,AAPL,2012-12-14 23:59:59,74.0188,72.2257,73.5357,72.8277,252115436.0,0.0
1812,Apple,AAPL,2012-12-17 23:59:59,74.2857,71.6043,72.7043,74.1185,189181917.0,0.0
1811,Apple,AAPL,2012-12-18 23:59:59,76.4143,74.3214,75.0,76.2714,156143657.0,0.0
1810,Apple,AAPL,2012-12-19 23:59:59,76.2428,75.0714,75.9243,75.1871,112061074.0,0.0
1809,Apple,AAPL,2012-12-20 23:59:59,75.7428,74.1257,75.7143,74.5329,120153986.0,0.0
1808,Apple,AAPL,2012-12-21 23:59:59,74.2385,72.8914,73.21,74.19,148609695.0,0.0
1807,Apple,AAPL,2012-12-24 23:59:59,74.8928,74.1014,74.3357,74.3097,43936990.0,0.0
1806,Apple,AAPL,2012-12-26 23:59:59,74.2085,73.0171,74.1428,73.2856,75475003.0,0.0
1805,Apple,AAPL,2012-12-27 23:59:59,73.75,72.0943,73.3628,73.58,113575314.0,0.0
1804,Apple,AAPL,2012-12-28 23:59:59,73.4971,72.5885,72.8985,72.7984,88117426.0,0.0
1803,Apple,AAPL,2012-12-31 23:59:59,76.4857,72.7143,72.9328,76.0247,164519649.0,0.0
1802,Apple,AAPL,2013-01-02 23:59:59,79.2857,77.3757,79.1171,78.4328,139906732.0,0.0
1801,Apple,AAPL,2013-01-03 23:59:59,78.5243,77.2857,78.2685,77.4422,88054216.0,0.0
1800,Apple,AAPL,2013-01-04 23:59:59,76.9471,75.1183,76.7093,75.2857,148374285.0,0.0
1799,Apple,AAPL,2013-01-07 23:59:59,75.6143,73.6,74.5714,74.8428,120838376.0,0.0
1798,Apple,AAPL,2013-01-08 23:59:59,75.9843,74.4643,75.6014,75.0443,114451364.0,0.0
1797,Apple,AAPL,2013-01-09 23:59:59,75.0007,73.7128,74.6428,73.8714,101748741.0,0.0
1796,Apple,AAPL,2013-01-10 23:59:59,75.5314,73.6457,75.5071,74.7871,149986665.0,0.0
1795,Apple,AAPL,2013-01-11 23:59:59,75.0457,74.1457,74.4285,74.3285,87569116.0,0.0
1794,Apple,AAPL,2013-01-14 23:59:59,72.5,71.2157,71.8114,71.6785,183021145.0,0.0
1793,Apple,AAPL,2013-01-15 23:59:59,71.2843,69.0543,71.1857,69.4171,217802615.0,0.0
1792,Apple,AAPL,2013-01-16 23:59:59,72.7771,70.3571,70.6628,72.2985,172393952.0,0.0
1791,Apple,AAPL,2013-01-17 23:59:59,72.9643,71.7185,72.9014,71.8114,112900444.0,0.0
1790,Apple,AAPL,2013-01-18 23:59:59,71.7457,70.9143,71.2166,71.4285,116987465.0,0.0
1789,Apple,AAPL,2013-01-22 23:59:59,72.5543,70.9471,72.08,72.11,114745924.0,0.0
1788,Apple,AAPL,2013-01-23 23:59:59,73.57,72.11,72.6871,73.4293,191090117.0,0.0
1787,Apple,AAPL,2013-01-24 23:59:59,66.5328,64.3214,65.7143,64.3571,364459099.0,0.0
1786,Apple,AAPL,2013-01-25 23:59:59,65.1757,62.1428,64.5271,62.84,301617420.0,0.0
1785,Apple,AAPL,2013-01-28 23:59:59,64.7443,62.2657,62.5464,64.2614,195771859.0,0.0
1784,Apple,AAPL,2013-01-29 23:59:59,65.7428,64.5886,65.5,65.4671,142486933.0,0.0
1783,Apple,AAPL,2013-01-30 23:59:59,66.0857,64.9286,65.2857,65.2614,104140851.0,0.0
1782,Apple,AAPL,2013-01-31 23:59:59,65.6114,64.9971,65.2828,65.07,79445474.0,0.0
1781,Apple,AAPL,2013-02-01 23:59:59,65.64,64.05,65.5871,64.8028,134704470.0,0.0
1780,Apple,AAPL,2013-02-04 23:59:59,65.1343,63.1428,64.8443,63.188,119044766.0,0.0
1779,Apple,AAPL,2013-02-05 23:59:59,65.6771,63.1743,63.4357,65.4063,142959083.0,0.0
1778,Apple,AAPL,2013-02-06 23:59:59,66.6428,64.6543,65.21,65.3357,148003914.0,0.0
1777,Apple,AAPL,2013-02-07 23:59:59,67.1428,64.8743,66.1786,66.8886,175627813.0,0.0
1776,Apple,AAPL,2013-02-08 23:59:59,68.4014,66.8928,67.7143,67.8543,158143417.0,0.0
1775,Apple,AAPL,2013-02-11 23:59:59,69.2771,67.6071,68.0714,68.5614,128206578.0,0.0
1774,Apple,AAPL,2013-02-12 23:59:59,68.9114,66.8206,68.5014,66.8428,151743386.0,0.0
1773,Apple,AAPL,2013-02-13 23:59:59,67.6628,66.1743,66.7443,66.7157,118682866.0,0.0
1772,Apple,AAPL,2013-02-14 23:59:59,67.3771,66.2886,66.36,66.6557,88785717.0,0.0
1771,Apple,AAPL,2013-02-15 23:59:59,67.1657,65.7028,66.9786,65.7371,97873819.0,0.0
1770,Apple,AAPL,2013-02-19 23:59:59,66.1043,64.8357,65.8714,65.7128,108820003.0,0.0
1769,Apple,AAPL,2013-02-20 23:59:59,65.3843,64.1143,65.3843,64.1214,118823076.0,0.0
1768,Apple,AAPL,2013-02-21 23:59:59,64.1671,63.26,63.7143,63.7228,111563653.0,0.0
1767,Apple,AAPL,2013-02-22 23:59:59,64.5143,63.8,64.1786,64.4014,82560265.0,0.0
1766,Apple,AAPL,2013-02-25 23:59:59,65.0171,63.2243,64.8357,63.2571,92813518.0,0.0
1765,Apple,AAPL,2013-02-26 23:59:59,64.5057,62.5228,63.4028,64.1386,125040618.0,0.0
1764,Apple,AAPL,2013-02-27 23:59:59,64.6343,62.95,64.0614,63.51,146554914.0,0.0
1763,Apple,AAPL,2013-02-28 23:59:59,63.9814,63.0571,63.4357,63.0571,80512484.0,0.0
1762,Apple,AAPL,2013-03-01 23:59:59,62.5971,61.4257,62.5714,61.4957,137819681.0,0.0
1761,Apple,AAPL,2013-03-04 23:59:59,61.1714,59.8571,61.1143,60.0071,144332343.0,0.0
1760,Apple,AAPL,2013-03-05 23:59:59,62.17,60.1071,60.2114,61.592,159227158.0,0.0
1759,Apple,AAPL,2013-03-06 23:59:59,62.1786,60.6328,62.0728,60.8088,114860374.0,0.0
1758,Apple,AAPL,2013-03-07 23:59:59,61.7157,60.1514,60.6428,61.5117,116969895.0,0.0
1757,Apple,AAPL,2013-03-08 23:59:59,62.2043,61.23,61.4,61.6743,97466769.0,0.0
1756,Apple,AAPL,2013-03-11 23:59:59,62.7157,60.7343,61.3928,62.5528,118221425.0,0.0
1755,Apple,AAPL,2013-03-12 23:59:59,62.6971,61.0814,62.2286,61.2043,116142145.0,0.0
1754,Apple,AAPL,2013-03-13 23:59:59,62.0714,60.7657,61.2071,61.1928,101314460.0,0.0
1753,Apple,AAPL,2013-03-14 23:59:59,62.0914,61.4928,61.8328,61.7857,75801483.0,0.0
1752,Apple,AAPL,2013-03-15 23:59:59,63.4614,62.4643,62.5614,63.38,160587468.0,0.0
1751,Apple,AAPL,2013-03-18 23:59:59,65.3514,63.0286,63.0643,65.1028,149961185.0,0.0
1750,Apple,AAPL,2013-03-19 23:59:59,65.8528,64.0714,65.6428,64.9271,131468929.0,0.0
1749,Apple,AAPL,2013-03-20 23:59:59,65.3757,64.2271,65.3457,64.5828,76980353.0,0.0
1748,Apple,AAPL,2013-03-21 23:59:59,65.4257,64.3,64.3171,64.6757,95484439.0,0.0
1747,Apple,AAPL,2013-03-22 23:59:59,66.0143,64.73,64.94,65.9871,98261129.0,0.0
1746,Apple,AAPL,2013-03-25 23:59:59,67.1357,65.9686,66.3843,66.2257,124980207.0,0.0
1745,Apple,AAPL,2013-03-26 23:59:59,66.5485,65.79,66.4914,65.8766,73390892.0,0.0
1744,Apple,AAPL,2013-03-27 23:59:59,65.2571,64.39,65.2086,64.5828,81772975.0,0.0
1743,Apple,AAPL,2013-03-28 23:59:59,64.5456,63.0886,64.26,63.2371,110618443.0,0.0
1742,Apple,AAPL,2013-04-01 23:59:59,63.3854,61.1057,63.1286,61.2728,97168149.0,0.0
1741,Apple,AAPL,2013-04-02 23:59:59,62.5914,60.9143,61.0857,61.3988,132255450.0,0.0
1740,Apple,AAPL,2013-04-03 23:59:59,62.4686,61.4728,61.6243,61.7128,90550837.0,0.0
1739,Apple,AAPL,2013-04-04 23:59:59,62.1428,60.75,61.9657,61.1028,89574827.0,0.0
1738,Apple,AAPL,2013-04-05 23:59:59,60.7071,59.9543,60.6428,60.4571,95724469.0,0.0
1737,Apple,AAPL,2013-04-08 23:59:59,61.0714,60.3557,60.6928,60.8871,75145863.0,0.0
1736,Apple,AAPL,2013-04-09 23:59:59,61.2143,60.3928,60.9086,60.9971,76595913.0,0.0
1735,Apple,AAPL,2013-04-10 23:59:59,62.4371,60.8586,61.1571,62.2414,93883258.0,0.0
1734,Apple,AAPL,2013-04-11 23:59:59,62.57,61.6,61.96,62.0471,82064315.0,0.0
1733,Apple,AAPL,2013-04-12 23:59:59,62.0214,61.2986,62.0214,61.4,59634201.0,0.0
1732,Apple,AAPL,2013-04-15 23:59:59,61.1271,59.9357,61.0,59.9786,79101214.0,0.0
1731,Apple,AAPL,2013-04-16 23:59:59,60.9443,60.0814,60.2243,60.8914,76203143.0,0.0
1730,Apple,AAPL,2013-04-17 23:59:59,60.0857,56.8728,60.0386,57.5428,236094111.0,0.0
1729,Apple,AAPL,2013-04-18 23:59:59,57.97,55.6774,57.8557,56.0071,166414970.0,0.0
1728,Apple,AAPL,2013-04-19 23:59:59,57.0857,55.0143,55.4243,55.79,152132166.0,0.0
1727,Apple,AAPL,2013-04-22 23:59:59,57.4571,55.8964,56.0914,56.9528,107226032.0,0.0
1726,Apple,AAPL,2013-04-23 23:59:59,58.3401,56.9728,57.7128,58.0186,150492275.0,0.0
1725,Apple,AAPL,2013-04-24 23:59:59,59.3214,56.0714,56.22,57.9231,242352533.0,0.0
1724,Apple,AAPL,2013-04-25 23:59:59,59.1343,58.1428,58.7464,58.34,95958899.0,0.0
1723,Apple,AAPL,2013-04-26 23:59:59,59.8241,58.3214,58.5443,59.6007,190977767.0,0.0
1722,Apple,AAPL,2013-04-29 23:59:59,61.9453,60.0,60.0643,61.4457,159929048.0,0.0
1721,Apple,AAPL,2013-04-30 23:59:59,63.6071,61.7243,62.1571,63.2543,172699362.0,0.0
1720,Apple,AAPL,2013-05-01 23:59:59,63.5614,62.0557,63.4943,62.7557,126694438.0,0.0
1719,Apple,AAPL,2013-05-02 23:59:59,64.0843,62.9471,63.1114,63.6457,105409532.0,0.0
1718,Apple,AAPL,2013-05-03 23:59:59,64.7471,64.1643,64.4728,64.2828,90287637.0,0.0
1717,Apple,AAPL,2013-05-06 23:59:59,66.0286,64.9014,65.1014,65.8157,123979417.0,0.0
1716,Apple,AAPL,2013-05-07 23:59:59,66.5357,64.8143,66.4243,65.5226,120467656.0,0.0
1715,Apple,AAPL,2013-05-08 23:59:59,66.4814,65.1157,65.5771,66.2628,117977895.0,0.0
1714,Apple,AAPL,2013-05-09 23:59:59,66.1428,65.0828,65.6871,65.2528,99448260.0,0.0
1713,Apple,AAPL,2013-05-10 23:59:59,65.6728,64.3543,65.4243,64.71,83615305.0,0.0
1712,Apple,AAPL,2013-05-13 23:59:59,65.4143,64.5,64.5014,64.9628,79216224.0,0.0
1711,Apple,AAPL,2013-05-14 23:59:59,65.0286,63.1643,64.8357,63.4086,111617413.0,0.0
1710,Apple,AAPL,2013-05-15 23:59:59,63.0,60.3371,62.7371,61.2643,185168956.0,0.0
1709,Apple,AAPL,2013-05-16 23:59:59,62.55,59.8428,60.4628,62.0826,150737695.0,0.0
1708,Apple,AAPL,2013-05-17 23:59:59,62.87,61.5728,62.7214,61.8943,106966262.0,0.0
1707,Apple,AAPL,2013-05-20 23:59:59,63.6857,61.4428,61.7014,63.2757,112529584.0,0.0
1706,Apple,AAPL,2013-05-21 23:59:59,63.64,62.0286,62.5928,62.8086,113917824.0,0.0
1705,Apple,AAPL,2013-05-22 23:59:59,64.05,62.6028,63.4357,63.0506,110682773.0,0.0
1704,Apple,AAPL,2013-05-23 23:59:59,63.7371,62.2557,62.2786,63.1628,88239856.0,0.0
1703,Apple,AAPL,2013-05-24 23:59:59,63.6657,62.9086,62.9786,63.5928,69009031.0,0.0
1702,Apple,AAPL,2013-05-28 23:59:59,64.4443,62.9786,64.2714,63.0627,96311559.0,0.0
1701,Apple,AAPL,2013-05-29 23:59:59,63.9286,62.7714,62.8571,63.5643,82553265.0,0.0
1700,Apple,AAPL,2013-05-30 23:59:59,64.9286,63.5014,63.6643,64.5114,88354937.0,0.0
1699,Apple,AAPL,2013-05-31 23:59:59,65.3,64.2143,64.6428,64.2478,95688069.0,0.0
1698,Apple,AAPL,2013-06-03 23:59:59,64.6228,63.2114,64.39,64.3886,92900598.0,0.0
1697,Apple,AAPL,2013-06-04 23:59:59,64.9186,63.9128,64.7457,64.1871,72575322.0,0.0
1696,Apple,AAPL,2013-06-05 23:59:59,64.3886,63.3871,63.6643,63.5871,72524432.0,0.0
1695,Apple,AAPL,2013-06-06 23:59:59,63.8571,62.0071,63.6386,62.6371,104167451.0,0.0
1694,Apple,AAPL,2013-06-07 23:59:59,63.32,61.8243,62.3571,63.1158,101081990.0,0.0
1693,Apple,AAPL,2013-06-10 23:59:59,64.1541,62.4,63.5328,62.6986,112489474.0,0.0
1692,Apple,AAPL,2013-06-11 23:59:59,63.2514,61.9028,62.2486,62.5143,71515731.0,0.0
1691,Apple,AAPL,2013-06-12 23:59:59,63.0357,61.6428,62.7857,61.7414,66270567.0,0.0
1690,Apple,AAPL,2013-06-13 23:59:59,62.4486,61.25,61.7857,62.2807,71449021.0,0.0
1689,Apple,AAPL,2013-06-14 23:59:59,62.3271,61.2143,62.2,61.4357,67955299.0,0.0
1688,Apple,AAPL,2013-06-17 23:59:59,62.2428,61.4802,61.6343,61.7143,64784564.0,0.0
1687,Apple,AAPL,2013-06-18 23:59:59,62.1286,61.4586,61.6514,61.6814,48375328.0,0.0
1686,Apple,AAPL,2013-06-19 23:59:59,61.6657,60.4286,61.6286,60.4286,77690993.0,0.0
1685,Apple,AAPL,2013-06-20 23:59:59,60.8543,59.31,59.9,59.5483,89321357.0,0.0
